transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0013300,USR00413,MRC0111,Merchant,411.58,2024-09-29 11:42:05,2024-09-29,11,Sunday,1,0,132315.47,P2M,PhonePe,Android,Success,Tier 2,Verified,33,731.13,0.959,0,0,0,0.0,0.4371,0,0,71181.92,0.66
TXN0005898,USR01723,MRC0040,Merchant,1827.85,2024-09-29 11:56:16,2024-09-29,11,Sunday,1,0,259543.63,Bill Payment,PhonePe,Android,Success,Tier 2,Not Verified,34,1661.7,0.975,0,0,0,2.0,0.1,0,1,75577.13,0.68
TXN0016590,USR00475,MRC0346,Merchant,25.69,2024-09-29 14:08:34,2024-09-29,14,Sunday,1,0,-64664.88,Bill Payment,GPay,Android,Success,Tier 2,Verified,25,160.01,0.597,0,1,2,0.0,0.8394,0,1,55687.43,0.5
TXN0019168,USR00669,MRC0068,Merchant,341.47,2024-09-29 14:16:30,2024-09-29,14,Sunday,1,0,169435.48,EMI,Paytm,Android,Success,Tier 2,Verified,43,211.9,0.285,0,0,0,0.0,0.6115,0,1,11535.21,0.86
TXN0014553,USR01611,MRC0138,Merchant,277.5,2024-09-29 14:37:41,2024-09-29,14,Sunday,1,0,290494.68,Subscription,Paytm,Android,Success,Tier 2,Verified,31,931.09,0.566,0,0,0,0.0,0.702,0,1,17849.98,0.62
TXN0013246,USR00672,MRC0090,Merchant,949.23,2024-09-29 14:43:13,2024-09-29,14,Sunday,1,0,103933.52,P2M,Amazon Pay,Android,Success,Tier 1,Verified,22,640.65,0.103,0,0,0,3.0,0.4817,0,0,75320.17,0.44
TXN0007515,USR01556,MRC0016,Merchant,522.17,2024-09-29 14:46:52,2024-09-29,14,Sunday,1,0,182479.82,Bill Payment,GPay,iOS,Success,Tier 2,Verified,24,169.66,0.437,0,0,0,1.0,2.0777,0,1,76999.35,0.48
TXN0001058,USR00528,MRC0320,Merchant,231.81,2024-09-29 15:01:42,2024-09-29,15,Sunday,1,0,,P2M,PhonePe,Android,Success,Tier 2,Verified,23,339.18,0.336,0,0,0,0.0,0.3166,0,0,48019.75,0.46
TXN0012478,USR01801,USR00654,User,451.14,2024-09-29 15:16:36,2024-09-29,15,Sunday,1,0,57149.5,P2P,Paytm,Android,Success,Tier 2,Not Verified,41,1101.85,0.55,1,0,0,1.0,0.5906,0,0,21791.46,0.82
TXN0009907,USR00034,MRC0222,Merchant,523.47,2024-09-29 15:58:37,2024-09-29,15,Sunday,1,0,36787.92,Recharge,GPay,iOS,Failed,Tier 2,Verified,30,261.92,0.323,0,0,0,0.0,0.9986,0,0,15086.51,0.6
TXN0015523,USR00129,MRC0008,Merchant,1095.14,2024-09-29 16:39:04,2024-09-29,16,Sunday,1,0,,P2M,PhonePe,Web,Success,Tier 1,Verified,47,695.29,0.866,0,0,0,0.0,0.5751,0,0,48094.45,0.94
TXN0004801,USR00240,USR00347,User,2365.34,2024-09-29 17:18:29,2024-09-29,17,Sunday,1,0,314187.77,P2P,PhonePe,iOS,Success,Tier 1,Verified,51,3115.79,0.718,0,0,2,3.0,0.2409,1,0,8115.97,1.0
TXN0007557,USR00507,MRC0223,Merchant,1263.29,2024-09-29 17:39:02,2024-09-29,17,Sunday,1,0,385267.92,P2M,PhonePe,Android,Failed,Tier 1,Verified,61,817.65,0.362,0,0,1,0.0,0.545,0,0,15905.86,1.0
TXN0008580,USR01801,MRC0131,Merchant,1184.61,2024-09-29 18:07:33,2024-09-29,18,Sunday,1,0,-22206.8,EMI,PhonePe,Android,Success,Tier 2,Not Verified,41,1101.85,0.55,0,0,4,0.0,0.0751,0,1,77074.22,0.82
TXN0005969,USR00751,MRC0370,Merchant,237.21,2024-09-29 18:08:37,2024-09-29,18,Sunday,1,0,270324.85,P2M,GPay,iOS,Success,Tier 1,Verified,50,524.47,0.194,0,0,0,0.0,0.5477,0,0,70855.97,1.0
TXN0018703,USR00389,USR00161,User,368.38,2024-09-29 18:16:51,2024-09-29,18,Sunday,1,0,-73544.28,P2P,WhatsApp Pay,Android,Success,Tier 1,Verified,51,604.02,0.795,0,0,1,0.0,0.3901,0,0,36354.45,1.0
TXN0017918,USR00253,USR01904,User,1093.64,2024-09-29 18:39:24,2024-09-29,18,Sunday,1,0,-86238.92,P2P,PhonePe,iOS,Success,Tier 2,Verified,40,368.72,0.799,0,0,2,2.0,1.966,0,0,47628.51,0.8
TXN0019307,USR01600,MRC0044,Merchant,1632.44,2024-09-29 18:40:07,2024-09-29,18,Sunday,1,0,67452.28,Recharge,Amazon Pay,Web,Success,Tier 1,Not Verified,55,1780.47,0.783,0,0,0,0.0,0.0831,0,0,2900.81,1.0
TXN0015069,USR01464,MRC0163,Merchant,2636.2,2024-09-29 19:02:42,2024-09-29,19,Sunday,1,0,355002.6,Recharge,GPay,iOS,Failed,Tier 1,Verified,68,1265.72,0.713,0,0,0,1.0,1.0828,0,0,38977.77,1.0
TXN0002265,USR00684,MRC0163,Merchant,303.31,2024-09-29 19:35:34,2024-09-29,19,Sunday,1,0,45000.28,P2M,BHIM,Android,Success,Tier 3,Not Verified,12,375.28,0.214,0,0,1,0.0,0.1918,0,0,31398.19,0.24
TXN0010002,USR01362,USR00707,User,1370.41,2024-09-29 20:23:56,2024-09-29,20,Sunday,1,0,-55916.72,P2P,PhonePe,iOS,Success,Tier 2,Verified,40,1044.58,0.791,0,0,0,0.0,0.3119,0,0,28392.45,0.8
TXN0017972,USR00157,MRC0367,Merchant,770.7,2024-09-29 20:46:59,2024-09-29,20,Sunday,1,0,284442.8,EMI,GPay,Web,Success,Tier 1,Verified,49,620.02,0.544,0,0,0,0.0,0.243,0,1,76474.48,0.98
TXN0015400,USR00514,MRC0289,Merchant,321.42,2024-09-29 22:15:04,2024-09-29,22,Sunday,1,1,46776.17,P2M,PhonePe,Android,Failed,Tier 3,Verified,9,375.98,0.398,0,0,0,0.0,0.1451,0,0,39670.06,0.18
TXN0008185,USR01833,MRC0078,Merchant,1155.53,2024-09-29 22:26:42,2024-09-29,22,Sunday,1,1,332363.1,P2M,PhonePe,Android,Success,Tier 2,Verified,29,763.51,0.331,0,0,0,0.0,0.5134,0,0,78783.66,0.58
TXN0011511,USR00517,USR01056,User,388.19,2024-09-29 22:27:33,2024-09-29,22,Sunday,1,1,353967.22,P2P,GPay,Android,Success,Tier 2,Verified,36,457.51,0.236,0,0,1,0.0,0.1515,0,0,56549.75,0.72
TXN0008951,USR00431,USR00649,User,566.31,2024-09-29 22:55:27,2024-09-29,22,Sunday,1,1,13036.85,P2P,Amazon Pay,iOS,Failed,Tier 2,Verified,39,449.93,0.413,0,0,0,0.0,0.2587,0,0,52542.42,0.78
TXN0005306,USR00121,MRC0340,Merchant,1568.59,2024-09-29 22:57:29,2024-09-29,22,Sunday,1,1,155659.6,Bill Payment,WhatsApp Pay,Android,Success,Tier 3,Not Verified,16,695.2,0.795,0,0,0,0.0,1.2563,0,1,20689.85,0.32
TXN0011336,USR00506,MRC0035,Merchant,99.89,2024-09-29 22:59:39,2024-09-29,22,Sunday,1,1,341296.45,P2M,GPay,Android,Success,Tier 3,Verified,11,134.06,0.595,0,0,0,0.0,0.2549,0,0,10653.67,0.22
TXN0018350,USR01175,USR00643,User,3136.91,2024-09-29 23:06:26,2024-09-29,23,Sunday,1,1,312437.85,P2P,BHIM,iOS,Success,Tier 1,Not Verified,34,2729.03,0.11,1,0,1,0.0,0.1495,0,0,21217.53,0.68
TXN0006128,USR00081,USR01470,User,1192.36,2024-09-29 23:17:32,2024-09-29,23,Sunday,1,1,30112.13,P2P,GPay,Android,Success,Tier 1,Verified,77,705.43,0.826,0,0,0,0.0,0.6903,0,0,40340.42,1.0
TXN0016276,USR00233,MRC0384,Merchant,543.02,2024-09-30 00:08:11,2024-09-30,0,Monday,0,1,109892.58,Bill Payment,GPay,Android,Success,Tier 2,Verified,32,588.8,0.197,0,0,3,1.0,0.0778,0,1,15321.56,0.64
TXN0015472,USR01542,MRC0388,Merchant,58.4,2024-09-30 00:54:46,2024-09-30,0,Monday,0,1,-83087.68,P2M,GPay,iOS,Success,Tier 3,Not Verified,12,123.81,0.615,0,0,0,2.0,0.5283,0,0,74633.69,0.24
TXN0002156,USR01177,MRC0020,Merchant,1271.55,2024-09-30 02:01:43,2024-09-30,2,Monday,0,1,278772.97,P2M,BHIM,Android,Success,Tier 2,Verified,32,608.97,0.132,0,0,0,0.0,1.088,0,0,67336.53,0.64
TXN0019099,USR01012,USR00612,User,333.45,2024-09-30 02:35:23,2024-09-30,2,Monday,0,1,,P2P,Amazon Pay,iOS,Success,Tier 1,Verified,40,328.28,0.607,0,0,0,0.0,0.0157,0,0,59207.38,0.8
TXN0001540,USR01190,MRC0166,Merchant,206.49,2024-09-30 02:55:22,2024-09-30,2,Monday,0,1,42508.9,P2M,GPay,Android,Success,Tier 3,Verified,18,110.05,0.735,0,0,0,0.0,0.8763,0,0,47671.2,0.36
TXN0016365,USR00752,MRC0297,Merchant,1177.07,2024-09-30 02:59:26,2024-09-30,2,Monday,0,1,124260.43,Bill Payment,PhonePe,iOS,Success,Tier 2,Verified,32,1123.4,0.196,0,0,2,2.0,0.0478,0,1,53422.85,0.64
TXN0001737,USR01145,USR01323,User,1693.73,2024-09-30 03:05:02,2024-09-30,3,Monday,0,1,,P2P,PhonePe,Android,Success,Tier 1,Verified,60,1744.85,0.164,0,0,0,0.0,0.0293,0,0,31446.35,1.0
TXN0005830,USR01322,MRC0250,Merchant,1659.54,2024-09-30 03:08:52,2024-09-30,3,Monday,0,1,264671.07,P2M,PhonePe,Android,Success,Tier 1,Verified,72,928.83,0.492,0,0,0,0.0,0.7867,0,0,45117.36,1.0
TXN0016265,USR00507,MRC0300,Merchant,1888.77,2024-09-30 03:16:01,2024-09-30,3,Monday,0,1,390076.68,P2M,PhonePe,Android,Success,Tier 1,Verified,61,817.65,0.362,0,0,1,0.0,1.31,0,0,61438.81,1.0
TXN0019287,USR00710,USR00896,User,183.52,2024-09-30 03:48:29,2024-09-30,3,Monday,0,1,-91153.57,P2P,PhonePe,iOS,Failed,Tier 2,Not Verified,32,176.18,0.683,0,0,0,0.0,0.0417,0,0,38752.32,0.64
TXN0009363,USR01277,MRC0296,Merchant,1727.86,2024-09-30 04:26:38,2024-09-30,4,Monday,0,1,26662.43,Subscription,Paytm,Android,Success,Tier 1,Verified,50,738.97,0.341,0,0,0,0.0,1.3382,0,1,43428.21,1.0
TXN0018387,USR01405,MRC0093,Merchant,1456.44,2024-09-30 05:07:15,2024-09-30,5,Monday,0,1,370862.85,EMI,WhatsApp Pay,Android,Success,Tier 3,Verified,16,642.44,0.537,0,0,0,0.0,1.267,0,1,79673.0,0.32
TXN0017754,USR00770,USR01478,User,438.12,2024-09-30 05:36:36,2024-09-30,5,Monday,0,1,245719.8,P2P,PhonePe,iOS,Success,Tier 3,Verified,14,259.06,0.619,0,0,0,0.0,0.6912,1,0,747.36,0.28
TXN0003219,USR01756,MRC0345,Merchant,713.39,2024-09-30 05:44:05,2024-09-30,5,Monday,0,1,301207.02,Bill Payment,Amazon Pay,Android,Success,Tier 1,Verified,59,733.43,0.957,0,0,0,0.0,0.0273,0,1,5835.03,1.0
TXN0001236,USR01736,USR00857,User,2059.77,2024-09-30 05:57:22,2024-09-30,5,Monday,0,1,,P2P,GPay,iOS,Pending,Tier 2,Verified,26,559.66,0.273,0,0,3,1.0,2.6804,0,0,68546.1,0.52
TXN0016984,USR01502,MRC0152,Merchant,1132.24,2024-09-30 06:30:10,2024-09-30,6,Monday,0,0,-127253.2,EMI,GPay,Android,Failed,Tier 1,Verified,49,1189.32,0.575,0,0,0,0.0,0.048,0,1,72390.5,0.98
TXN0010619,USR01955,USR01316,User,69.45,2024-09-30 06:40:44,2024-09-30,6,Monday,0,0,202242.27,P2P,Amazon Pay,iOS,Success,Tier 2,Verified,32,54.56,0.533,0,0,1,0.0,0.2729,0,0,66112.69,0.64
TXN0011694,USR01690,MRC0180,Merchant,326.91,2024-09-30 08:46:24,2024-09-30,8,Monday,0,0,261788.65,P2M,Paytm,Android,Success,Tier 1,Verified,69,387.86,0.945,0,0,0,1.0,0.1571,0,0,18115.5,1.0
TXN0000924,USR00964,MRC0086,Merchant,229.41,2024-09-30 09:32:52,2024-09-30,9,Monday,0,0,45892.03,Recharge,GPay,iOS,Success,Tier 3,Verified,15,871.19,0.299,0,0,0,1.0,0.7367,0,0,61963.57,0.3
TXN0017936,USR00218,MRC0190,Merchant,849.45,2024-09-30 09:38:16,2024-09-30,9,Monday,0,0,-10751.13,P2M,PhonePe,iOS,Success,Tier 1,Verified,20,1152.89,0.945,0,0,1,4.0,0.2632,0,0,61318.8,0.4
TXN0001794,USR00553,MRC0305,Merchant,159.02,2024-09-30 09:48:41,2024-09-30,9,Monday,0,0,44996.88,P2M,GPay,iOS,Success,Tier 2,Verified,27,358.66,0.62,0,0,0,1.0,0.5566,0,0,51336.43,0.54
TXN0009161,USR01349,MRC0225,Merchant,494.65,2024-09-30 10:02:44,2024-09-30,10,Monday,0,0,-119763.05,Recharge,GPay,Web,Success,Tier 3,Verified,15,1262.38,0.983,0,0,2,0.0,0.6082,0,0,5395.55,0.3
TXN0008328,USR00939,MRC0194,Merchant,328.64,2024-09-30 10:20:45,2024-09-30,10,Monday,0,0,8793.47,Subscription,PhonePe,Android,Success,Tier 2,Verified,32,242.06,0.471,0,0,0,0.0,0.3577,0,1,24411.42,0.64
TXN0012975,USR00394,MRC0039,Merchant,741.69,2024-09-30 11:31:20,2024-09-30,11,Monday,0,0,188056.53,P2M,GPay,Android,Success,Tier 2,Verified,36,865.49,0.824,0,0,0,0.0,0.143,0,0,31413.13,0.72
TXN0019202,USR01532,USR00903,User,932.89,2024-09-30 11:35:25,2024-09-30,11,Monday,0,0,291177.32,P2P,Paytm,Android,Failed,Tier 2,Verified,16,378.03,0.749,0,0,0,0.0,1.4678,0,0,67059.37,0.32
TXN0000267,USR01006,MRC0221,Merchant,134.85,2024-09-30 11:47:08,2024-09-30,11,Monday,0,0,,Recharge,GPay,Android,Failed,Tier 1,Verified,54,233.46,0.324,0,0,0,0.0,0.4224,0,0,55927.87,1.0
TXN0008871,USR00908,MRC0375,Merchant,40.31,2024-09-30 12:12:17,2024-09-30,12,Monday,0,0,-27881.7,Bill Payment,GPay,Android,Success,Tier 3,Verified,10,83.91,0.165,0,0,0,0.0,0.5196,0,1,43070.45,0.2
TXN0015436,USR01197,MRC0065,Merchant,481.78,2024-09-30 12:39:38,2024-09-30,12,Monday,0,0,205100.72,P2M,GPay,iOS,Success,Tier 1,Verified,22,1232.79,0.108,0,0,0,0.0,0.6092,0,0,23214.78,0.44
TXN0017025,USR01605,MRC0275,Merchant,328.21,2024-09-30 13:02:19,2024-09-30,13,Monday,0,0,-126218.57,P2M,GPay,iOS,Success,Tier 1,Verified,61,555.87,0.771,0,0,0,0.0,0.4096,0,0,18955.64,1.0
TXN0001066,USR01095,MRC0115,Merchant,1483.17,2024-09-30 13:13:38,2024-09-30,13,Monday,0,0,,EMI,PhonePe,iOS,Success,Tier 1,Verified,30,1262.46,0.424,0,0,0,0.0,0.1748,0,1,76005.67,0.6
TXN0011464,USR01060,USR01879,User,4573.11,2024-09-30 13:55:47,2024-09-30,13,Monday,0,0,322885.27,P2P,Paytm,Android,Success,Tier 1,Verified,57,1566.49,0.231,0,0,0,3.0,1.9193,0,0,23453.96,1.0
TXN0019549,USR00309,MRC0299,Merchant,166.2,2024-09-30 14:05:32,2024-09-30,14,Monday,0,0,-68210.53,P2M,GPay,Android,Success,Tier 2,Verified,22,138.15,0.359,0,1,0,2.0,0.203,0,0,30008.73,0.44
TXN0002549,USR00420,USR01475,User,2250.77,2024-09-30 14:12:01,2024-09-30,14,Monday,0,0,,P2P,PhonePe,Android,Success,Tier 2,Verified,25,1236.46,0.575,0,0,1,0.0,0.8203,0,0,21798.19,0.5
TXN0001661,USR00764,MRC0053,Merchant,1157.52,2024-09-30 14:42:19,2024-09-30,14,Monday,0,0,,EMI,Paytm,Android,Success,Tier 2,Verified,31,433.47,0.53,0,0,0,1.0,1.6704,0,1,25496.28,0.62
TXN0015661,USR01622,MRC0033,Merchant,3135.94,2024-09-30 14:52:27,2024-09-30,14,Monday,0,0,207737.8,P2M,GPay,Android,Failed,Tier 2,Verified,24,1116.99,0.489,0,0,0,0.0,1.8075,0,0,79315.72,0.48
TXN0016314,USR00329,MRC0311,Merchant,575.68,2024-09-30 16:03:31,2024-09-30,16,Monday,0,0,-102636.85,Recharge,Paytm,iOS,Success,Tier 1,Not Verified,43,420.6,0.484,1,0,0,0.0,0.3687,0,0,4674.34,0.86
TXN0017928,USR00724,MRC0325,Merchant,414.82,2024-09-30 17:17:07,2024-09-30,17,Monday,0,0,230705.62,Bill Payment,GPay,Android,Failed,Tier 1,Verified,31,1296.33,0.215,0,0,0,0.0,0.68,0,1,69408.61,0.62
TXN0012924,USR01568,MRC0179,Merchant,1122.59,2024-09-30 17:24:12,2024-09-30,17,Monday,0,0,30654.1,P2M,Paytm,iOS,Pending,Tier 3,Verified,25,404.86,0.943,0,0,0,2.0,1.7728,0,0,24050.47,0.5
TXN0003040,USR00387,MRC0111,Merchant,4155.26,2024-09-30 17:43:58,2024-09-30,17,Monday,0,0,191528.58,Bill Payment,PhonePe,iOS,Success,Tier 2,Verified,37,736.28,0.567,0,0,1,0.0,4.6436,0,1,3950.39,0.74
TXN0019510,USR00512,USR00941,User,220.92,2024-09-30 18:06:19,2024-09-30,18,Monday,0,0,332937.83,P2P,Paytm,Android,Success,Tier 3,Verified,10,202.53,0.923,0,0,0,0.0,0.0908,0,0,39919.32,0.2
TXN0013722,USR00550,MRC0392,Merchant,218.86,2024-09-30 18:51:42,2024-09-30,18,Monday,0,0,54015.18,Recharge,PhonePe,Android,Success,Tier 3,Verified,16,183.61,0.711,0,0,0,0.0,0.192,0,0,57248.86,0.32
TXN0010998,USR01271,MRC0217,Merchant,228.93,2024-09-30 18:56:59,2024-09-30,18,Monday,0,0,-104194.92,Recharge,BHIM,Android,Success,Tier 2,Verified,31,392.84,0.286,0,0,0,0.0,0.4172,0,0,39781.72,0.62
TXN0019325,USR00231,MRC0078,Merchant,437.62,2024-09-30 20:04:29,2024-09-30,20,Monday,0,0,99766.78,Bill Payment,GPay,Android,Success,Tier 3,Verified,12,304.3,0.918,0,0,0,1.0,0.4381,0,1,77945.17,0.24
TXN0010249,USR01319,USR00549,User,272.63,2024-09-30 20:35:40,2024-09-30,20,Monday,0,0,239748.1,P2P,PhonePe,iOS,Success,Tier 2,Verified,14,385.26,0.699,0,0,0,0.0,0.2923,0,0,76207.39,0.28
TXN0008467,USR01501,MRC0339,Merchant,52.91,2024-09-30 21:52:30,2024-09-30,21,Monday,0,0,333851.37,Bill Payment,PhonePe,Web,Failed,Tier 2,Verified,24,170.85,0.537,0,0,0,0.0,0.6903,0,1,12905.15,0.48
TXN0003169,USR00988,USR00769,User,140.39,2024-09-30 23:06:38,2024-09-30,23,Monday,0,1,,P2P,PhonePe,iOS,Success,Tier 1,Verified,49,492.18,0.537,0,0,0,0.0,0.7148,0,0,35033.7,0.98
TXN0005138,USR00173,MRC0297,Merchant,1106.95,2024-09-30 23:19:30,2024-09-30,23,Monday,0,1,335657.82,Bill Payment,PhonePe,iOS,Success,Tier 2,Verified,20,378.51,0.23,0,0,0,3.0,1.9245,0,1,33111.77,0.4
TXN0006537,USR01874,USR01193,User,373.11,2024-10-01 00:00:47,2024-10-01,0,Tuesday,0,1,260344.5,P2P,PhonePe,Android,Failed,Tier 3,Verified,20,217.64,0.108,0,0,1,0.0,0.7143,0,0,47775.32,0.4
TXN0018209,USR00161,MRC0212,Merchant,153.41,2024-10-01 00:23:52,2024-10-01,0,Tuesday,0,1,-71398.48,EMI,PhonePe,iOS,Success,Tier 2,Not Verified,38,459.38,0.263,0,0,0,2.0,0.666,0,1,66923.55,0.76
TXN0000088,USR01461,MRC0079,Merchant,171.68,2024-10-01 01:02:15,2024-10-01,1,Tuesday,0,1,,P2M,BHIM,Android,Success,Tier 3,Verified,17,465.03,0.607,0,0,0,0.0,0.6308,0,0,4955.82,0.34
TXN0012475,USR00594,MRC0176,Merchant,1158.16,2024-10-01 01:08:21,2024-10-01,1,Tuesday,0,1,356513.33,P2M,GPay,Android,Success,Tier 2,Verified,21,1382.06,0.886,0,0,0,0.0,0.162,0,0,19934.05,0.42
TXN0014316,USR00880,MRC0371,Merchant,2463.62,2024-10-01 02:10:11,2024-10-01,2,Tuesday,0,1,-114543.62,Bill Payment,Paytm,Android,Success,Tier 2,Verified,32,1798.6,0.206,0,0,0,0.0,0.3697,0,1,34310.47,0.64
TXN0003343,USR01660,MRC0057,Merchant,605.47,2024-10-01 02:10:32,2024-10-01,2,Tuesday,0,1,207799.3,EMI,Amazon Pay,iOS,Success,Tier 2,Verified,26,442.16,0.9,0,0,0,0.0,,0,1,17558.87,0.52
TXN0018537,USR00351,MRC0271,Merchant,4602.33,2024-10-01 05:07:18,2024-10-01,5,Tuesday,0,1,225265.98,P2M,Paytm,Android,Failed,Tier 1,Not Verified,6,858.66,0.15,0,0,2,0.0,4.3599,0,0,57644.52,0.12
TXN0019473,USR01889,MRC0393,Merchant,226.09,2024-10-01 06:07:49,2024-10-01,6,Tuesday,0,0,-14591.33,Subscription,GPay,Android,Failed,Tier 2,Verified,24,654.66,0.323,0,0,0,0.0,0.6546,0,1,19589.37,0.48
TXN0000367,USR00566,USR00406,User,361.59,2024-10-01 07:09:45,2024-10-01,7,Tuesday,0,0,,P2P,BHIM,Android,Success,Tier 2,Verified,13,230.57,0.753,0,0,0,0.0,0.5682,0,0,4667.67,0.26
TXN0010186,USR01553,MRC0374,Merchant,367.52,2024-10-01 07:19:40,2024-10-01,7,Tuesday,0,0,-22577.37,Bill Payment,GPay,Android,Success,Tier 1,Verified,35,683.33,0.129,0,0,2,1.0,0.4622,0,1,64689.25,0.7
TXN0000951,USR00159,USR00162,User,997.04,2024-10-01 08:10:46,2024-10-01,8,Tuesday,0,0,,P2P,GPay,iOS,Failed,Tier 2,Verified,35,940.31,0.119,0,0,0,0.0,0.0603,0,0,57642.05,0.7
TXN0003405,USR00296,MRC0371,Merchant,497.54,2024-10-01 08:31:16,2024-10-01,8,Tuesday,0,0,,EMI,Amazon Pay,iOS,Success,Tier 3,Verified,17,280.14,0.806,0,0,0,2.0,0.776,0,1,67838.08,0.34
TXN0014569,USR00436,MRC0295,Merchant,309.64,2024-10-01 08:31:44,2024-10-01,8,Tuesday,0,0,-30312.67,P2M,GPay,iOS,Success,Tier 3,Verified,13,298.41,0.943,0,0,3,0.0,0.0376,0,0,33658.1,0.26
TXN0013789,USR01625,MRC0312,Merchant,1004.44,2024-10-01 08:40:25,2024-10-01,8,Tuesday,0,0,73915.7,Bill Payment,Paytm,Android,Success,Tier 1,Verified,38,739.87,0.816,0,0,1,0.0,0.3576,0,1,41082.69,0.76
TXN0018856,USR01459,MRC0362,Merchant,898.88,2024-10-01 08:47:33,2024-10-01,8,Tuesday,0,0,-33912.87,P2M,Paytm,Web,Success,Tier 2,Verified,27,479.28,0.861,0,0,0,0.0,0.8755,0,0,3998.6,0.54
TXN0013291,USR01563,USR00580,User,144.21,2024-10-01 08:54:02,2024-10-01,8,Tuesday,0,0,157077.22,P2P,GPay,Android,Success,Tier 3,Not Verified,17,138.97,0.91,0,0,0,1.0,0.0377,0,0,29126.84,0.34
TXN0011160,USR01832,MRC0116,Merchant,331.44,2024-10-01 09:00:17,2024-10-01,9,Tuesday,0,0,295477.78,EMI,GPay,Android,Success,Tier 2,Verified,37,628.59,0.211,0,0,0,2.0,0.4727,0,1,6951.21,0.74
TXN0004519,USR01435,MRC0229,Merchant,533.17,2024-10-01 09:29:37,2024-10-01,9,Tuesday,0,0,251301.35,P2M,GPay,Android,Success,Tier 2,Verified,34,861.6,0.867,0,0,0,0.0,0.3812,1,0,9498.01,0.68
TXN0011560,USR00169,USR00950,User,2590.35,2024-10-01 10:26:37,2024-10-01,10,Tuesday,0,0,244404.5,P2P,Paytm,iOS,Success,Tier 1,Verified,41,807.19,0.648,0,0,0,1.0,2.2091,0,0,14416.82,0.82
TXN0002940,USR01627,USR00214,User,1592.29,2024-10-01 10:33:47,2024-10-01,10,Tuesday,0,0,73141.42,P2P,PhonePe,Android,Success,Tier 1,Not Verified,21,1558.19,0.273,0,0,0,1.0,0.0219,0,0,30052.77,0.42
TXN0002298,USR01040,USR00015,User,4838.24,2024-10-01 10:54:32,2024-10-01,10,Tuesday,0,0,,P2P,GPay,iOS,Success,Tier 2,Verified,28,676.46,0.288,0,0,1,0.0,6.1523,0,0,68038.88,0.56
TXN0017018,USR00648,MRC0389,Merchant,1090.99,2024-10-01 12:01:59,2024-10-01,12,Tuesday,0,0,319656.42,Subscription,BHIM,Android,Success,Tier 1,Verified,66,1397.13,0.118,0,0,0,1.0,0.2191,0,1,2767.48,1.0
TXN0014930,USR01502,MRC0182,Merchant,3742.48,2024-10-01 12:29:55,2024-10-01,12,Tuesday,0,0,183255.1,Recharge,Amazon Pay,Android,Success,Tier 1,Verified,49,1189.32,0.575,0,0,3,0.0,2.1467,1,0,36061.6,0.98
TXN0006627,USR00530,MRC0250,Merchant,815.89,2024-10-01 12:42:13,2024-10-01,12,Tuesday,0,0,-74163.1,Bill Payment,GPay,iOS,Failed,Tier 2,Verified,18,555.28,0.832,0,0,1,0.0,0.4693,0,1,71711.9,0.36
TXN0014545,USR00058,MRC0164,Merchant,1055.3,2024-10-01 12:55:00,2024-10-01,12,Tuesday,0,0,287275.73,P2M,PhonePe,Android,Success,Tier 2,Verified,25,597.68,0.85,0,0,3,1.0,0.7657,0,0,34397.75,0.5
TXN0007391,USR00410,MRC0006,Merchant,619.87,2024-10-01 13:10:52,2024-10-01,13,Tuesday,0,0,148020.12,P2M,PhonePe,iOS,Pending,Tier 3,Verified,21,168.14,0.871,0,0,0,4.0,2.6866,0,0,34748.93,0.42
TXN0018340,USR00409,USR01692,User,473.28,2024-10-01 13:45:30,2024-10-01,13,Tuesday,0,0,-122013.07,P2P,GPay,iOS,Success,Tier 2,Verified,30,446.0,0.812,0,0,0,0.0,0.0612,0,0,59445.57,0.6
TXN0003236,USR01960,MRC0018,Merchant,451.99,2024-10-01 14:01:59,2024-10-01,14,Tuesday,0,0,97098.12,P2M,BHIM,Android,Success,Tier 2,Verified,15,1317.8,0.527,0,0,0,0.0,0.657,0,0,59712.74,0.3
TXN0018612,USR00910,MRC0210,Merchant,641.55,2024-10-01 14:03:45,2024-10-01,14,Tuesday,0,0,-62330.82,Bill Payment,GPay,Android,Success,Tier 2,Not Verified,12,626.86,0.969,0,0,1,0.0,,0,1,6047.74,0.24
TXN0015417,USR01852,MRC0026,Merchant,460.84,2024-10-01 14:23:01,2024-10-01,14,Tuesday,0,0,169012.73,P2M,Paytm,Android,Success,Tier 1,Verified,62,698.54,0.777,0,0,0,2.0,0.3403,0,0,36209.42,1.0
TXN0011461,USR01874,MRC0151,Merchant,255.68,2024-10-01 14:25:48,2024-10-01,14,Tuesday,0,0,-64530.35,P2M,Paytm,Android,Success,Tier 3,Verified,20,217.64,0.108,0,0,0,1.0,0.1748,0,0,48194.42,0.4
